PID,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,mu1,mu2,mu3,mu4,mu5,mu6,mu7,mu8,mu9,mu10,mu11,mu12,mu13,mu14,mu15,mu16,mu17,mu18,mu19,mu20,mu21,mu22,mu23,mu24,mu25,mu26,mu27,mu28,mu29,mu30,mu31,mu32,logvar1,logvar2,logvar3,logvar4,logvar5,logvar6,logvar7,logvar8,logvar9,logvar10,logvar11,logvar12,logvar13,logvar14,logvar15,logvar16,logvar17,logvar18,logvar19,logvar20,logvar21,logvar22,logvar23,logvar24,logvar25,logvar26,logvar27,logvar28,logvar29,logvar30,logvar31,logvar32,reconstruction_error
1074157,-0.9300631,0.8917207,0.5853876,1.3710102,-0.60565674,2.0240657,1.5157655,0.6438616,-0.16678269,-0.6641181,-2.0451517,-0.27616802,-0.55468905,-1.2900798,1.936949,0.3752256,1.815227,-0.33145204,-0.5767344,-0.2827688,1.7531726,0.45795366,-0.6554741,-1.2398177,0.9141459,0.34825873,0.3933338,0.6235797,0.35548687,0.3248198,-1.3337502,0.5217046,-0.10629493,-0.015172698,0.006689042,0.04231415,-0.012396805,0.032190952,0.06707177,0.09258548,-0.0037115961,0.019060949,0.013932489,-0.074683055,0.07778797,-0.013905283,0.028930735,0.025987498,0.014695197,-0.037909657,-0.103902385,-0.09070022,0.06825954,0.15162602,0.17823547,0.021163717,0.009882547,0.006490454,-0.033721708,-0.060829047,0.059773423,-0.12436703,-0.012312409,0.16068214,-0.05735347,-0.12690586,-0.071327694,-0.004751753,0.001872994,-0.01948709,-0.056854147,-0.071402274,0.005601771,-0.009468157,-0.11338974,-0.07530943,-0.0045913495,-0.029585399,0.010653306,0.034767907,-0.061259665,-0.026261799,-0.009911023,-0.041108374,-0.05601631,-0.022064889,0.0059319455,-0.012940241,-0.22427192,-0.04862856,-0.11691695,0.01017097,-0.027155701,-0.05731118,-0.014090598,-0.060547158,0.9873577
1078147,-1.4178816,-1.1082776,0.13942447,0.06953851,0.2730396,-0.83839357,3.623936,-0.91227233,-0.76099813,0.30942354,1.7101479,-2.7528229,0.5320011,0.13640729,-0.28296202,-0.24249727,-1.1064757,0.55215853,-0.25210956,1.1070058,-0.55810314,-1.2685032,-0.10262002,0.7714009,-0.26781315,0.18076584,-0.16691469,-0.51658213,-0.64480084,0.00670493,0.21190856,1.1906828,-0.121264085,0.42209435,-0.20718828,0.0038124546,0.052488986,-0.20291352,0.3058765,0.084398165,-0.22267812,0.04516908,0.30302733,-0.10417251,-0.014786962,-0.123661995,0.00399162,-0.09364111,-0.08920297,-0.10711342,-0.07090935,-0.09852368,-0.15302765,0.34787363,0.07833581,0.023106966,-0.3326304,-0.19027752,-0.26884124,-0.05190074,-0.029641636,-0.008191295,-0.012444396,-0.17667411,-0.029110033,-0.13547309,-0.08444283,-0.017063417,-0.058174986,-0.03922164,-0.090448365,-0.053680457,0.018679043,-0.051863283,-0.096120946,-0.025076728,0.02380516,-0.055999085,-0.007531864,0.043197826,-0.008313917,-0.052730538,0.023859937,-0.027655115,-0.040109932,-0.089962095,0.04305893,-0.00078476965,-0.19222063,-0.049207415,-0.13367745,0.0869793,0.007726824,-0.13396582,-0.052986942,-0.04440041,0.35562935
1079457,0.9572779,-0.026039302,0.046943665,0.06441458,-0.3174582,1.256454,1.1802747,-0.15819897,-0.94320846,1.5776217,-0.7301271,1.3477994,0.2763273,-0.1404485,1.0694712,0.16422176,-0.6470529,0.4287907,0.5914376,1.0427086,-0.37463015,-0.76272,-0.92381203,-0.20495203,0.025949001,1.0735455,-1.1118646,1.1133798,-0.9894885,-1.1829082,-0.8384331,-1.1119411,-0.16807732,0.6953349,-0.27812612,-0.045010306,0.13683304,-0.43599746,0.49614918,-0.005923614,-0.47826818,0.16300072,0.4650186,-0.11446321,-0.067433104,-0.13191524,-0.043229092,-0.17157835,-0.25997746,-0.1713748,0.047929805,-0.060961075,-0.39185834,0.35024384,-0.104182094,0.08546713,-0.66400087,-0.32516745,-0.40449953,-0.007087413,-0.11502327,0.251922,-0.038210485,-0.46386433,-0.07591128,-0.2077323,-0.16920364,-0.10697697,-0.05782863,-0.06335505,-0.09447782,-0.011108093,-0.031648587,-0.06021731,-0.13661575,-0.034149237,0.07852037,-0.06429744,-0.011210198,0.05383631,-0.059085384,-0.05906462,0.02220136,0.001995326,-0.02462326,-0.07269972,0.002744602,-0.019344976,-0.17153221,-0.05368914,-0.12617624,0.04487732,-0.0011056829,-0.09106284,-0.015845884,-0.011262454,0.7596401
1079813,-1.0591123,-0.4954404,2.3322592,2.1088989,0.5973301,1.3148543,-0.46458974,0.13075458,1.05858,-0.91092676,-1.3912046,0.19930431,0.034911916,-1.2646983,0.3050981,0.093770206,-0.28866696,0.5407684,-0.57317984,1.3320912,-1.8583169,1.5609146,0.4636395,-0.019664824,1.1745956,0.49980447,1.4034195,0.30403742,1.0342175,-1.3994303,-0.6122799,-0.15931833,0.13407944,-0.48988336,0.24448118,-0.08423477,-0.008518666,0.44853568,-0.27878386,0.2589623,0.48443457,-0.07771764,-0.18922883,-0.052629977,0.19965246,0.07049148,0.18638936,0.22340511,0.17930892,0.023301385,-0.11254904,0.067879006,0.20255826,-0.20572266,0.15339987,-0.23591115,0.56799644,0.20676929,0.433807,0.07664017,-0.106867954,-0.109402746,-0.011934292,0.53190225,0.059053175,-0.1261475,-0.04430555,0.054470826,0.044021867,0.0062608616,-0.07580599,-0.023336746,-0.098738745,0.014425511,-0.043957353,-0.022203531,-0.03161014,-0.0009727478,-0.03464378,-0.024553012,-0.0849241,0.028368384,-0.021923237,-0.02015344,-0.04143711,-0.029900242,-0.0106943585,0.016621552,-0.20944595,-0.0027794763,0.010547519,-0.008711748,-0.047703207,0.0053558797,0.09888834,-0.06256296,0.3433795
1080030,0.5294022,0.955006,-0.110652,0.70941854,2.053092,1.1927483,0.09091744,1.6213888,1.2204806,-0.3298357,-1.022835,0.9941567,0.17295456,1.2420099,-0.012858458,-1.7052796,-0.87739664,0.106374286,0.758235,-0.2399977,-0.28185353,-0.03410022,-0.7806061,-0.13098723,0.9197794,0.109638,1.5936956,1.1927319,-0.76957166,0.8612253,1.4791553,1.4681426,0.10058379,-0.37828565,0.17360431,-0.031044483,-0.0077917725,0.35079905,-0.17775047,0.19498906,0.3463491,-0.025382191,-0.09708904,-0.041340955,0.12498464,0.046732243,0.124045245,0.11053532,0.1438499,0.04230342,-0.044161003,0.041907027,0.11947638,-0.13871785,0.11333382,-0.14686185,0.39270756,0.17698374,0.30698904,0.020670924,-0.04760573,-0.053522177,0.008012723,0.35474154,0.021255046,-0.08699504,-0.06445488,0.024955306,0.027312884,-0.0024546478,-0.06384304,-0.0057088584,-0.06804091,0.0022881422,-0.0177189,-0.029628702,-0.012191679,-0.03017193,-0.04083967,-0.0007433444,-0.061737195,-0.0017957389,-0.0013865083,-0.020499952,-0.008624822,-0.019680353,0.0047911825,0.030142814,-0.16832441,-0.019909106,-0.013998933,0.019184234,-0.032966882,-0.033514366,0.08542871,-0.025279507,0.18790883
1087328,-0.598942,-0.6082117,1.391566,-0.54983115,-0.6997951,0.7234106,-0.34169134,-0.90117544,0.34305665,-0.1198841,0.17030212,0.22738129,-1.5010248,-0.6269115,0.8464654,-0.60955024,0.05748155,0.7517203,-0.44281363,0.4172542,-1.625043,-0.78886896,1.4154944,-0.4976344,0.29154685,1.5067009,-0.65944314,0.04046007,1.0218974,0.748837,-0.22405756,-0.82562673,0.078698345,-0.41121846,0.24420232,0.045826197,-0.10426667,0.33348283,-0.21944208,0.06649704,0.31134278,-0.012656625,-0.22628117,0.13526577,0.0635498,0.120537,0.04139886,0.12475367,0.16791996,0.12502205,0.030377228,-0.0015349034,0.15659831,-0.1559179,0.1432435,-0.059647717,0.38829708,0.18609104,0.31513968,-0.028248359,0.0861488,-0.06341472,0.060388885,0.38135323,-0.032002136,-0.10356794,-0.055453923,0.004549835,0.035576884,0.0057635754,-0.056088556,-0.047315806,-0.08423485,-0.00866824,-0.06733875,-0.0514367,-0.026639335,-0.025051512,-0.04659684,-0.032479,-0.100765556,-0.04656575,-0.03414335,-0.016926298,-0.025255248,-0.079986006,-0.013870545,-0.029884333,-0.23282972,-0.068680234,-0.11287822,-0.01807503,-0.032874487,0.0047481656,0.054206014,-0.13504201,0.26217997
1087599,1.5774268,-1.1623949,1.6663153,0.87769336,-0.13087526,-0.27747747,-0.07194775,-1.8110315,1.2380027,-0.715444,0.38809392,-1.1420714,1.6676196,0.32618842,-0.05143629,-1.8186898,-0.24840434,1.7431284,0.81113124,-1.6095927,-0.48859972,0.58195496,-0.61886144,-0.6951324,1.8867234,1.6328408,0.76821256,-0.81230885,0.2815713,0.421037,-0.92465556,-0.7289599,0.08500311,-0.415104,0.24559209,0.04863682,-0.08607893,0.33429232,-0.20518275,0.07323509,0.27955377,0.005019903,-0.2148864,0.12832652,0.06266435,0.11865388,0.014815843,0.10576862,0.1470355,0.13406499,0.028938513,0.0025730357,0.128097,-0.16385685,0.13885018,-0.048704594,0.36895236,0.1928538,0.32114604,-0.041143734,0.09128081,-0.060194813,0.063763395,0.3593367,-0.025738586,-0.10677868,-0.07223449,-0.0020408556,0.014287945,-0.01873302,-0.05363292,-0.026707917,-0.0883946,-0.015922569,-0.07710031,-0.052857734,-0.021355342,-0.0429245,-0.04619209,-0.03659491,-0.09463692,-0.022293322,-0.024981856,-0.0002330715,-0.016968064,-0.057737272,0.0006959154,-0.008782702,-0.2087737,-0.049387652,-0.098429725,-0.007795725,-0.027239438,-0.008310303,0.07258658,-0.115229666,0.1342294
1094231,-1.0121337,1.8321798,0.33131102,1.287583,0.5951097,0.85650975,2.3125048,0.35602403,-1.9746715,0.20585915,0.62743807,0.035515383,0.3135582,-0.14736876,-0.5405691,-1.332618,-1.4991188,-0.078180656,-1.5391945,-0.34532303,-1.6967949,1.9634831,1.8885199,0.6324192,-0.1160962,0.83717287,-1.5520316,-0.2738671,0.35740644,-0.71237886,-0.525131,-1.0976045,-0.40648803,1.1907554,-0.39215115,-0.14291123,0.10284755,-0.6120972,0.6556278,0.113688186,-0.7084644,0.055495273,0.66483986,-0.24964578,-0.03849106,-0.24828741,0.05510358,-0.119652085,-0.37681952,-0.2629613,-0.26180962,-0.24523005,-0.28397155,0.77866095,0.23195599,-0.032232553,-0.9157135,-0.5829116,-0.74562883,-0.08613196,-0.08705553,-0.06551516,-0.044609535,-0.5577345,-0.018373579,-0.19686401,-0.14495462,-0.010229275,-0.1351318,-0.055206638,-0.14779483,-0.121599354,-0.00021045282,-0.15370247,-0.2354384,0.0018367246,-0.03850907,-0.029103294,0.016127782,0.0062711835,0.026569773,0.03536439,-0.036073215,-0.110587746,-0.106714904,-0.16748606,0.09481303,0.02749789,-0.394931,-0.06521195,-0.21174735,0.16417474,0.0029952284,-0.23088562,-0.11044213,-0.10795346,1.4782987
1094429,-0.49585235,-1.7494963,0.67015755,0.7670599,-1.1628532,1.601287,0.8610992,0.19394094,0.8943059,1.2143911,-1.1152812,1.5787429,-2.9461017,-2.321016,-1.1124442,-0.91564626,0.6468446,-0.33103937,-1.5030624,-0.66678977,-0.23302802,1.5941124,-1.5311927,-1.1944269,-1.4017116,-1.1102271,-1.0753508,0.5704901,1.7308816,-1.0606921,0.17927702,-0.55559826,0.023736537,-0.27428707,0.1427123,0.15815778,-0.056662425,0.21086511,-0.17018656,-0.06438487,0.13602656,0.09418264,-0.22545758,0.4054134,-0.11227619,0.15081874,-0.15470958,0.06439339,0.1403415,0.11005391,0.14359327,0.05116508,0.048023753,-0.16625445,0.0033481643,0.1166067,0.1106414,0.14390546,0.19604565,-0.042805564,0.1661252,-0.0052804127,0.12259628,0.13272423,-0.0052599832,-0.058954556,-0.051076822,0.045197118,-0.03486648,-0.06022404,-0.09323932,-0.033396386,-0.15128656,-0.065619655,-0.02566909,-0.09772928,-0.07671871,-0.10693633,-0.06194109,0.010048848,-0.07427855,-0.13875051,-0.048021913,-0.09870068,-0.06135723,-0.04618164,-0.034953684,-0.037667006,-0.18196282,-0.10795973,-0.20962682,0.009455647,-0.057191636,-0.07483075,0.046387475,-0.051424652,0.72782403
1097234,-1.0597184,-1.5811347,-0.58899754,1.1198261,-1.6204077,0.69153357,0.46978986,1.1109922,0.78327036,0.19304779,-0.140236,0.24301414,3.1044204,1.5271178,0.25185212,-0.68509805,-0.7735531,-0.5615146,-0.1868193,1.5515327,-1.6614959,-0.9895145,-0.2354406,-0.7265129,0.8788488,0.485768,-0.1529512,1.1433561,-0.12321736,-1.3168741,-0.6457822,0.3565995,0.06866802,-0.2345182,0.102460444,-0.04964658,-0.023762658,0.20969515,-0.113181174,0.13496858,0.25981015,-0.087374024,-0.057836354,0.0049893777,0.107102156,0.05662704,0.065968394,0.067953095,0.14897716,0.08798072,-0.022716451,-0.022736132,0.057113558,-0.08858819,0.08015369,-0.055297807,0.22549102,0.13478366,0.19635658,0.022522256,-0.049815834,-0.02731134,0.0042099208,0.2444615,-0.03738366,-0.07925951,-0.06875861,0.02396397,0.001868574,-0.0067048706,-0.08034019,-0.025268845,-0.12977006,0.048955597,0.0077372305,-0.01786793,0.0012216493,0.0061350837,-0.015962562,0.08510466,-0.083800584,0.006959334,0.047318827,0.006557888,-0.008316115,-0.13269825,-0.019718705,-0.015307175,-0.14645615,-0.047918912,-0.061009467,0.027551845,-0.0251363,-0.035378948,0.02301205,-0.069921404,0.71392083
1099786,-1.0707428,-1.7404171,0.2710566,-1.5170912,-1.51725,-0.6439504,-0.055487424,0.025380775,0.22876443,0.1141606,0.53615,-0.110266075,-2.3987756,0.65710205,0.104645476,1.0147259,-0.34670556,-0.6287953,-0.07968553,-0.7703069,-0.13896617,0.0684987,0.19511577,-0.46268874,0.56078935,0.7845494,1.1745994,-0.34832367,0.050165772,-1.5270385,3.4495533,0.39362073,0.13857119,-0.5167061,0.33369863,-0.013684735,-0.11513947,0.4179451,-0.32412,0.131331,0.39908415,-0.02831076,-0.27247307,0.17925285,0.08593806,0.14073195,0.04968085,0.16970068,0.22355568,0.18146624,0.00851696,0.008605925,0.15769452,-0.23558822,0.14187048,-0.104448244,0.51652455,0.22490452,0.44569072,-0.00394593,0.06601953,-0.056155838,0.066395566,0.48883593,0.0033357292,-0.1293623,-0.06929679,0.030956533,0.038969595,0.00013787579,-0.05321804,-0.046145953,-0.13383722,-0.029563468,-0.07983631,-0.01204966,-0.029059999,-0.028362691,-0.04579894,-0.039250392,-0.12529434,-0.004253149,-0.05035147,-0.009958831,-0.041577794,-0.08788085,-0.024389701,-0.019481624,-0.21957889,-0.060596377,-0.110060394,-0.032505084,-0.022958253,-0.008192509,0.06440201,-0.14493807,0.25024903
